google_index,page_rank,nb_www,domain_age,ratio_digits_url,domain_in_title,nb_hyperlinks,phish_hints,ip,status
0,6,1,2390,0.0,0,55,0,0,0
0,5,1,8778,0.0,0,49,0,0,0
0,7,0,7133,0.0,1,146,0,0,0
0,5,1,3358,0.1,1,313,0,0,0
0,0,0,19,0.046511628,1,40,0,0,1
0,3,1,1918,0.0,1,57,0,0,0
0,10,1,5640,0.023255814,1,42,1,0,0
1,5,0,5056,0.0,0,9,0,0,1
0,10,1,8516,0.0,0,122,0,0,0
1,0,0,1837,0.1607142859999999,1,4,0,0,1
0,4,1,1731,0.0,0,15,1,0,0
1,2,0,4629,0.0,1,3,3,0,1
0,7,1,3778,0.0,1,59,1,0,0
0,4,1,2238,0.0,1,141,0,0,0
1,4,1,6416,0.035714286,1,61,0,0,0
0,4,1,7379,0.014285714,1,26,0,0,0
0,3,0,5819,0.0,0,45,0,0,0
0,3,1,5178,0.0,1,90,0,0,0
1,5,0,7295,0.0,1,14,0,0,1
1,7,1,5056,0.0,1,79,0,0,0
0,6,1,6256,0.0,1,624,0,0,0
0,3,1,5056,0.0,0,140,0,0,0
1,0,0,5056,0.347826087,1,15,5,1,1
1,2,0,5838,0.0,1,7,3,0,1
0,3,1,5763,0.0,0,1219,0,0,0
0,3,1,2475,0.0,1,1187,0,0,0
1,0,0,-12,0.0,1,23,1,0,1
1,0,0,216,0.0,1,3,2,0,1
1,5,0,7802,0.02739726,1,14,0,0,1
1,1,0,359,0.223684211,1,0,1,1,1
1,3,0,7087,0.204724409,1,1,0,1,1
0,2,0,5056,0.0,1,0,0,0,0
1,2,0,1448,0.0,1,24,0,0,1
0,2,1,3709,0.0,1,144,0,0,0
0,1,0,5056,0.0,1,19,3,0,1
0,3,1,3192,0.0,0,734,0,0,0
0,4,1,5056,0.0,1,81,0,0,0
1,1,1,2414,0.25,1,1,0,1,1
0,4,1,4911,0.0,1,224,0,0,0
0,3,1,3837,0.0,0,249,0,0,0
1,2,0,2300,0.279569892,1,22,2,1,1
1,5,0,5613,0.126760563,1,19,0,0,1
0,6,1,12561,0.0172413789999999,1,27,0,0,0
1,1,0,1950,0.0,1,47,1,0,1
1,2,0,7063,0.142857143,1,103,1,0,1
0,7,0,7133,0.0,0,387,0,0,0
0,8,0,9803,0.0,0,259,0,0,0
1,8,0,10676,0.101265823,0,29,0,1,0
0,4,1,5380,0.0,1,161,0,0,0
1,2,0,5056,0.086956522,1,10,0,0,1
1,1,0,4258,0.035294118,1,0,2,0,1
1,0,1,333,0.045454545,1,15,0,0,1
0,3,1,5056,0.0,1,511,0,0,0
0,5,1,6656,0.0,1,521,0,0,0
1,0,0,3993,0.166666667,1,51,0,1,1
1,0,0,-2,0.457364341,1,4,1,1,1
1,0,1,2613,0.0,1,0,1,0,1
0,2,0,4005,0.0,1,195,0,0,0
1,0,1,2179,0.090909091,0,29,0,0,1
0,6,0,7986,0.0,0,44,0,0,0
0,7,1,4761,0.123076923,1,115,0,0,0
0,3,1,6290,0.0,0,47,0,0,0
0,3,1,7452,0.0,0,94,0,0,0
0,5,1,5044,0.0,0,114,0,0,0
0,3,0,5516,0.16,1,72,0,1,1
1,0,0,5056,0.0,1,13,0,0,1
1,0,0,3208,0.0,1,37,3,0,1
0,5,1,5090,0.0,1,499,0,0,0
0,6,1,8881,0.0,1,388,0,0,0
1,0,0,829,0.0,1,27,0,0,1
0,2,1,5056,0.0,0,3,0,0,0
1,5,0,5613,0.14379085,1,19,0,0,1
1,5,0,7295,0.0,1,16,0,0,1
1,1,0,359,0.211111111,1,0,1,1,1
0,3,1,4574,0.0,1,155,0,0,0
1,0,0,643,0.0,1,17,1,0,1
0,7,1,8904,0.0,0,49,0,0,0
1,0,1,2420,0.0,1,1,0,0,1
1,5,0,7295,0.023255814,1,14,0,0,1
1,0,0,4634,0.0,1,0,1,0,1
1,0,0,958,0.0,1,147,1,0,1
1,0,0,2555,0.038461538,1,10,0,0,1
1,0,0,2886,0.0,1,0,0,0,1
1,1,1,2920,0.051546392,1,10,1,0,1
1,10,0,8347,0.073170732,0,10,1,0,1
0,0,0,5942,0.043478261,1,9,0,0,1
1,3,0,7083,0.050847458,1,1,0,0,1
1,5,1,6669,0.037735849,1,203,0,0,0
0,6,1,9205,0.0,0,100,0,0,0
1,5,1,4300,0.06557377,1,161,0,0,0
0,3,1,5056,0.0,0,406,0,0,0
1,7,0,2521,0.1875,1,0,0,0,1
1,2,1,1822,0.0625,1,62,1,0,1
0,0,1,171,0.055555556,1,36,0,0,1
1,3,0,6382,0.021276596,1,28,0,0,1
1,5,0,6171,0.0,1,1034,0,0,0
1,1,1,1479,0.0,1,22,0,0,1
1,0,1,385,0.0,0,8,0,0,1
1,1,0,5056,0.263736264,1,11,3,1,1
0,5,0,6073,0.0,1,286,0,0,0
0,3,1,5056,0.0,1,16,0,0,0
0,3,1,5056,0.0,1,234,0,0,0
1,6,1,12873,0.0,1,64,0,0,0
1,2,0,2300,0.083333333,1,22,2,0,1
1,2,0,5767,0.311688312,1,30,0,1,1
1,5,0,5626,0.257575758,1,18,0,1,1
0,2,1,8453,0.0,1,103,0,0,0
0,4,1,3955,0.0,1,43,0,0,0
0,4,1,3596,0.0,0,7,0,0,0
1,0,0,5056,0.237113402,1,30,0,1,1
1,0,1,5056,0.0,1,0,0,0,1
0,6,1,6259,0.0,1,204,0,0,0
0,2,1,5056,0.0,1,398,0,0,0
1,0,0,4757,0.0,1,1,1,0,1
1,6,0,5056,0.083333333,1,24,0,0,1
1,0,0,5056,0.0,1,24,0,0,1
0,2,0,5056,0.0,0,58,0,0,0
0,6,1,9202,0.0,0,96,0,0,0
0,6,1,6260,0.0,1,279,0,0,0
0,4,0,5056,0.0,0,314,1,0,0
0,6,2,12121,0.103448276,1,0,0,0,0
1,4,0,2658,0.146067416,1,5,0,0,1
0,3,1,6389,0.0,1,148,0,0,0
1,2,1,3729,0.0,1,1,2,0,1
1,0,0,5056,0.333333333,1,4,0,1,1
1,8,1,9156,0.081967213,0,25,1,0,1
0,7,0,7132,0.0,0,100,0,0,0
1,0,0,1266,0.0,1,29,3,0,1
1,5,0,5627,0.024691358,1,22,0,0,1
0,6,1,6259,0.0,1,307,0,0,0
1,2,1,3317,0.0,1,2,1,0,1
1,2,0,5767,0.194805195,1,30,0,1,1
1,0,0,284,0.0,1,428,0,0,1
1,3,0,971,0.245098039,1,27,1,1,1
0,3,1,3465,0.0,1,177,0,0,0
0,5,0,5056,0.068965517,0,28,0,0,0
1,3,0,5529,0.0,1,85,1,0,1
1,0,0,296,0.161849711,1,1,1,1,1
1,3,0,3377,0.0,1,0,0,0,1
1,1,0,1950,0.0,1,47,1,0,1
1,0,0,10,0.0,1,1,0,0,1
1,5,0,5627,0.063829787,1,21,0,0,1
1,2,0,3053,0.045454545,1,27,4,0,1
1,0,0,3993,0.165354331,1,51,0,1,1
1,0,1,177,0.020833333,1,0,2,0,1
1,3,0,3151,0.02,1,185,0,0,1
0,0,1,5056,0.0,1,27,0,0,0
0,3,1,2134,0.0,1,30,0,0,0
0,7,0,7132,0.0,0,659,0,0,0
1,2,1,5056,0.0,0,150,0,0,1
0,7,0,7134,0.0,0,320,0,0,0
0,8,0,5161,0.0,1,13,0,0,0
1,1,0,6996,0.102564103,1,103,0,0,1
0,3,1,7325,0.0,0,167,0,0,0
0,10,0,6326,0.02173913,0,77,1,0,0
1,2,0,5767,0.272727273,1,30,0,1,1
1,0,0,2388,0.0,1,0,0,0,1
0,1,1,1523,0.0,1,210,0,0,0
1,0,1,2668,0.0,1,26,3,0,1
0,6,1,9204,0.0,0,119,0,0,0
1,5,0,7295,0.0,1,14,0,0,1
1,0,0,7,0.0,1,0,1,0,1
1,1,0,5056,0.0,1,23,0,0,1
1,1,0,5056,0.0,1,47,1,0,1
1,5,0,7295,0.064516129,1,14,0,0,1
1,0,0,3993,0.131578947,1,51,0,1,1
0,4,1,1079,0.0,1,25,0,0,0
1,3,1,5201,0.071428571,1,81,0,0,0
0,0,0,384,0.0,0,15,0,0,1
0,7,1,9283,0.055555556,0,288,0,0,0
0,4,1,5056,0.0,1,15,0,0,0
0,5,0,5154,0.034482759,1,47,0,0,0
1,1,0,5010,0.0,1,1,0,0,1
1,0,0,3992,0.184,1,51,0,1,1
0,5,1,5751,0.0,1,93,0,0,0
0,6,1,2388,0.0,0,55,0,0,0
1,0,0,1301,0.011494253,1,108,0,0,1
0,5,1,5701,0.0,1,122,0,0,0
0,4,1,3737,0.0,1,79,0,0,0
1,8,0,5159,0.0,1,0,0,0,1
0,5,1,7693,0.069444444,0,3,0,0,0
1,1,0,2719,0.0,1,1,0,0,1
1,10,0,8346,0.088495575,1,29,1,0,1
0,4,1,8052,0.0,1,18,0,0,0
1,4,0,3101,0.174418605,1,20,2,1,1
0,4,0,6126,0.0,1,60,0,0,0
1,2,0,3259,0.0,1,34,0,0,1
0,0,1,5056,0.0,1,144,0,0,0
0,7,0,7133,0.03030303,1,526,0,0,0
1,0,0,5056,0.45,1,3,0,1,1
0,4,1,3533,0.0,1,70,0,0,0
0,4,1,6674,0.0,1,131,0,0,0
1,5,0,5616,0.04109589,1,22,1,0,1
0,3,1,5056,0.0,0,292,0,0,0
0,4,1,2292,0.0,1,2,0,0,1
0,3,1,1812,0.0,1,55,0,0,0
0,4,1,5056,0.0,1,54,0,0,0
1,5,1,5056,0.022222222,0,2,0,0,0
0,6,1,9205,0.0,0,114,0,0,0
1,0,1,5569,0.0,1,27,0,0,1
1,4,0,3715,0.0,1,168,1,0,0
0,8,1,8759,0.049019608,1,267,0,0,0
1,2,1,5378,0.06557377,0,323,0,0,0
1,0,0,3206,0.261363636,1,64,0,1,1
1,0,0,1,0.0,1,0,0,0,1
1,6,0,7826,0.240740741,0,58,0,0,1
0,5,0,5056,0.047619048,0,72,0,0,0
1,3,1,2625,0.055555556,1,97,0,0,0
1,1,0,2362,0.186170213,1,0,0,1,1
0,4,1,6136,0.0,1,74,0,0,0
0,8,1,8969,0.194444444,0,461,0,1,0
1,0,1,7528,0.0,1,1,4,0,1
1,4,1,6036,0.0,1,0,0,0,1
1,5,0,5616,0.126760563,1,19,0,0,1
0,1,1,6828,0.0,1,122,0,0,0
1,0,0,1433,0.0,1,5,0,0,1
1,2,0,804,0.0,1,7,0,0,1
1,0,1,1797,0.042105263,1,4,2,0,1
0,5,0,6070,0.0,1,509,0,0,0
1,0,0,3992,0.181102362,1,51,0,1,1
1,5,0,5616,0.212121212,1,21,0,1,1
1,4,0,8019,0.049180328,1,7,0,0,1
0,6,1,9109,0.0,1,164,0,0,0
0,5,1,8710,0.0,0,155,0,0,0
1,5,0,7295,0.114285714,1,15,0,0,1
1,3,0,4609,0.0,1,6,4,0,1
1,6,1,5056,0.0,0,203,0,0,0
1,0,0,2986,0.181818182,1,0,0,0,1
1,3,0,672,0.038461538,1,11,0,0,1
0,6,0,7814,0.111111111,1,214,0,0,0
0,0,0,1602,0.0,1,162,0,0,1
0,3,1,3220,0.0,1,17,0,0,0
1,0,0,1901,0.0,1,1,1,0,1
1,4,0,2535,0.021276596,0,0,0,0,1
0,8,0,12210,0.147540984,0,158,0,1,0
1,3,1,3936,0.0,1,123,0,0,1
1,5,0,5616,0.0,1,21,1,0,1
1,0,1,76,0.218181818,1,0,0,1,1
1,0,0,1852,0.061728395,1,4,1,0,1
0,5,0,7764,0.165354331,0,231,0,1,0
0,1,1,2286,0.0,1,79,0,0,0
1,5,0,5616,0.0,1,83,0,0,1
1,3,0,7083,0.019607843,1,1,0,0,1
0,3,0,5056,0.0,1,24,0,0,0
0,5,1,8458,0.0,0,92,0,0,0
1,0,0,3992,0.105263158,1,51,0,1,1
1,1,0,1950,0.027027027,1,47,2,0,1
1,0,0,3340,0.0,1,13,5,0,1
0,2,0,5056,0.0,0,31,0,0,0
0,7,0,7968,0.098039216,1,12,0,0,1
0,2,0,563,0.0,1,14,0,0,1
1,4,0,3378,0.5,1,0,0,1,1
1,2,0,8884,0.0,1,0,0,0,1
0,4,0,3327,0.0,1,9,0,0,0
1,5,0,7767,0.189655172,1,219,0,1,0
1,0,0,3993,0.1640625,1,51,0,1,1
0,5,0,7296,0.0,1,23,0,0,0
0,3,1,4913,0.0,1,61,0,0,0
0,5,0,7299,0.0,1,110,0,0,0
1,0,0,5056,0.095238095,1,10,0,0,1
1,3,1,5987,0.090909091,1,151,0,0,0
0,2,1,2545,0.0,1,54,0,0,0
0,7,1,9285,0.105882353,0,152,0,0,0
1,0,0,2192,0.204301075,1,81,0,1,1
0,0,0,3379,0.022222222,1,8,0,0,1
0,3,0,3198,0.0,1,401,0,0,0
1,1,0,-2,0.117647059,1,112,0,0,0
1,1,1,962,0.041666667,1,0,0,0,1
1,6,0,5948,0.044444444,0,128,0,0,0
1,4,0,7120,0.036363636,1,234,0,0,0
1,3,0,7086,0.42384106,1,1,0,1,1
1,2,1,1374,0.0,1,47,2,0,1
0,2,1,2485,0.0,1,96,0,0,0
1,0,0,4,0.0,1,237,0,0,1
1,5,0,5612,0.107142857,1,83,0,0,1
0,4,1,6591,0.0,1,31,0,0,0
1,0,0,3993,0.119047619,1,51,0,1,1
0,3,1,1179,0.0,1,33,0,0,0
1,0,0,3270,0.0,1,69,1,0,1
1,0,1,2047,0.147826087,1,78,3,1,1
0,7,1,9133,0.08,1,80,0,0,0
1,5,1,6163,0.0,0,154,0,0,0
0,6,1,5886,0.0,0,204,0,0,0
1,2,0,3277,0.176470588,1,57,0,1,1
1,0,0,1115,0.326086957,1,38,0,1,1
1,8,0,6753,0.0,0,5,0,0,1
1,3,0,5056,0.0,1,584,0,0,1
1,0,0,686,0.19047619,1,45,0,0,1
1,5,0,5627,0.0,1,21,1,0,1
1,10,0,8347,0.09375,1,7,0,0,1
1,3,1,7087,0.011976048,1,1,0,0,1
0,5,0,5056,0.078947368,1,429,0,0,0
1,2,1,1082,0.0,0,84,0,0,1
0,0,0,1856,0.0,1,7,0,0,0
1,0,0,322,0.0,1,0,4,0,1
1,1,0,647,0.060606061,1,56,0,0,1
1,3,0,6382,0.0,1,20,0,0,1
0,2,1,1986,0.0,1,51,0,0,0
0,5,0,7296,0.0,1,24,0,0,0
0,2,1,7164,0.0,1,180,0,0,0
0,3,1,5056,0.0,1,176,0,0,0
0,8,0,7445,0.129032258,1,131,0,0,0
0,2,0,2634,0.0,1,32,0,0,1
1,0,0,16,0.7238805970000001,1,4,0,1,1
1,6,0,5659,0.228915663,1,25,0,1,1
1,3,0,5056,0.0,1,0,0,0,1
0,5,1,5668,0.0,1,305,0,0,0
1,4,1,8246,0.023255814,1,49,0,0,0
1,5,1,5627,0.0,1,22,0,0,1
1,0,0,323,0.0,1,10,0,0,1
1,0,0,1834,0.225352113,1,4,0,0,1
0,5,1,8145,0.0,1,62,0,0,0
0,5,1,7605,0.0,1,272,0,0,0
1,0,0,5056,0.115702479,1,8,1,0,1
0,5,1,5056,0.0,1,5,0,0,0
1,4,1,3251,0.024390244,1,26,0,0,1
0,0,1,869,0.263157895,1,9,0,1,1
1,0,0,1109,0.217054264,1,55,2,1,1
1,2,1,4521,0.0,1,0,0,0,1
0,5,1,12377,0.0,1,0,0,0,0
1,5,0,5616,0.206896552,1,21,0,1,1
1,7,0,2521,0.063829787,1,0,0,0,1
0,3,0,2301,0.0,0,127,0,0,1
0,5,1,7304,0.0,1,8,0,0,0
0,10,1,3891,0.0,1,45,0,0,0
1,2,0,615,0.272727273,1,50,1,1,1
0,5,1,7506,0.0,0,59,0,0,0
1,0,0,5056,0.0,1,0,0,0,1
1,4,1,5211,0.0,0,43,0,0,1
0,5,1,6133,0.0,1,89,0,0,0
0,3,1,6735,0.0,1,450,0,0,0
1,2,0,1013,0.0,1,72,0,0,1
1,3,1,5590,0.245508982,0,178,3,1,1
0,2,1,2914,0.0,1,151,0,0,0
0,5,1,5207,0.073394495,1,170,0,0,0
0,5,0,5056,0.0,1,49,0,0,0
1,7,0,2139,0.038461538,0,8,0,0,1
0,5,0,4842,0.083333333,1,0,0,0,1
1,5,1,5056,0.0,0,34,0,0,0
1,0,0,5056,0.258064516,1,48,0,1,1
1,4,1,5056,0.0,1,70,0,0,0
1,2,0,1546,0.076923077,1,31,0,0,1
1,0,0,5728,0.057692308,1,0,1,0,1
0,4,1,3459,0.0,1,55,0,0,0
0,8,0,5160,0.0,1,22,0,0,0
1,2,0,1546,0.0681818179999999,1,0,1,0,1
0,2,1,4995,0.0,1,260,0,0,0
1,10,0,8347,0.061946903,1,30,1,0,1
1,0,0,4099,0.01,1,19,4,0,1
1,5,0,7295,0.15625,1,14,0,0,1
1,4,0,3015,0.045454545,0,7,1,0,1
1,0,0,2817,0.019230769,1,17,0,0,1
0,4,1,4875,0.0,0,288,0,0,0
0,4,0,3063,0.0,1,70,0,0,0
1,0,0,1613,0.0,1,0,2,0,1
1,1,0,5056,0.020408163,0,8,3,0,1
0,5,0,7764,0.0681818179999999,1,9,0,0,1
0,3,1,2646,0.03125,1,28,0,0,0
0,5,1,5056,0.0,0,190,0,0,0
0,5,1,3374,0.0,1,74,0,0,0
1,4,0,8195,0.0,1,11,0,0,1
0,2,1,4401,0.0,0,129,0,0,0
0,5,1,7838,0.0,0,213,0,0,0
1,5,0,5614,0.15483871,1,19,0,0,1
0,7,0,7132,0.0,0,511,0,0,0
0,2,1,3097,0.0,0,22,0,0,0
1,2,1,1859,0.0,1,6,0,0,1
0,6,1,1936,0.0,1,82,0,0,0
1,0,0,1969,0.228915663,1,47,0,1,1
0,2,1,6831,0.0,0,278,0,0,0
1,4,0,1573,0.03125,1,76,0,0,0
0,3,0,5056,0.03030303,1,40,0,0,1
1,4,1,2137,0.053571429,1,80,0,0,0
1,1,0,254,0.0,1,7,1,0,1
0,4,1,2480,0.0,1,78,0,0,0
1,5,1,8027,0.0,0,17,1,0,0
0,4,1,8386,0.0,1,271,0,0,0
1,4,0,4166,0.047297297,1,3,5,0,1
1,0,1,1802,0.027777778,1,4,0,0,1
1,0,0,1975,0.0,1,6,0,0,1
1,0,0,518,0.07,1,13,2,0,1
0,6,0,3573,0.0,1,87,0,0,0
1,0,0,1574,0.107142857,1,35,0,0,1
1,2,1,6302,0.0,1,0,3,0,1
1,2,0,4979,0.02,1,84,0,0,1
1,0,0,484,0.081632653,1,20,1,0,1
1,1,0,2644,0.038461538,1,0,0,0,1
1,0,0,3270,0.033333333,1,4,0,0,1
0,5,0,7616,0.0,1,88,0,0,0
0,3,0,5056,0.0,1,83,0,0,0
0,3,1,3624,0.0,1,429,0,0,0
1,0,0,2532,0.3666666670000001,1,3,0,1,1
0,4,1,6272,0.0,1,82,0,0,0
1,2,1,2300,0.244897959,1,22,2,1,1
1,1,0,5621,0.0,1,0,0,0,1
1,2,0,1706,0.050505051,1,132,2,0,1
1,0,0,554,0.0,1,0,0,0,1
1,5,1,6055,0.0,1,98,0,0,0
0,5,1,6202,0.0,0,197,0,0,0
1,6,0,920,0.0,0,55,0,0,1
1,0,1,3640,0.053571429,1,1,0,0,1
0,6,0,8493,0.0,1,0,1,0,1
1,2,1,1854,0.026666667,1,83,1,0,1
1,0,1,5972,0.056603774,1,0,0,0,1
1,2,1,645,0.0144927539999999,1,0,1,0,1
1,3,1,5056,0.0,1,19,0,0,1
1,1,1,5056,0.0,1,0,0,0,1
1,0,0,3992,0.141732283,1,51,0,1,1
0,4,0,8770,0.0,0,17,0,0,0
0,5,0,7297,0.03125,1,129,0,0,0
0,6,1,5887,0.0,1,170,0,0,0
1,0,0,6255,0.088235294,1,103,0,0,1
0,3,1,1054,0.0,1,5,0,0,0
1,1,1,7142,0.076923077,1,28,0,0,1
0,2,0,5056,0.0,1,57,0,0,1
0,4,0,7123,0.0,1,368,0,0,0
0,4,1,5056,0.0,0,19,0,0,0
1,0,0,3993,0.222222222,1,51,0,1,1
1,0,0,554,0.188679245,1,0,0,0,1
1,0,0,5106,0.289473684,1,0,0,1,1
0,4,1,2604,0.092307692,1,267,0,0,0
1,0,1,5850,0.327272727,1,0,0,1,1
1,0,1,1605,0.0,1,0,0,0,1
0,4,1,7505,0.0,1,47,0,0,0
1,5,0,7295,0.0,1,14,0,0,1
1,4,1,3861,0.0,1,16,0,0,1
0,4,1,2341,0.0,1,104,0,0,0
0,6,0,5056,0.027027027,1,51,0,0,1
1,0,0,5056,0.028985507,1,42,2,0,1
0,3,1,3394,0.0,1,63,0,0,0
1,0,0,3993,0.203389831,1,51,0,1,1
1,5,0,5614,0.1578947369999999,1,19,0,0,1
0,3,1,5382,0.0,0,36,0,0,0
1,6,0,7588,0.213740458,1,1,1,1,1
0,7,0,7130,0.0,1,156,0,0,0
0,2,1,3965,0.0,1,74,0,0,0
0,2,1,1416,0.0,1,37,0,0,0
0,3,1,2179,0.0,0,32,0,0,0
1,3,1,5037,0.166666667,1,0,0,0,0
0,5,0,4079,0.0,1,55,0,0,0
1,0,0,50,0.0,1,15,0,0,1
0,7,0,7132,0.0,0,358,0,0,0
0,6,1,7292,0.038461538,1,128,0,0,0
1,2,0,5056,0.0,1,0,3,0,1
0,7,0,7132,0.0,0,397,0,0,0
0,5,0,2704,0.0,1,26,0,0,0
0,5,1,7226,0.0,1,322,0,0,0
1,0,1,4091,0.256578947,1,3,0,1,1
1,1,0,5056,0.0,1,47,2,0,1
0,8,1,9900,0.0,1,68,0,0,0
0,6,1,7600,0.0,1,127,1,0,0
1,1,0,2995,0.04,1,1,0,0,1
1,0,0,11,0.0845070419999999,1,3,0,0,1
1,4,0,4202,0.020408163,1,12,0,0,0
0,0,0,5056,0.316205534,1,24,4,1,1
0,5,1,6300,0.049180328,1,86,0,0,0
0,5,1,9284,0.0,0,24,0,0,0
1,7,0,9318,0.0875,0,55,0,0,0
0,4,1,7516,0.0,1,0,0,0,0
1,4,0,8018,0.054263566,1,26,0,0,1
0,7,0,7134,0.0,0,525,0,0,0
1,5,1,6669,0.035714286,1,211,0,0,0
1,0,0,4003,0.1796875,1,4,0,1,1
0,7,1,5809,0.0,1,121,0,0,0
0,3,1,4174,0.0,0,86,0,0,0
1,0,0,1469,0.296296296,1,24,0,1,1
0,2,1,5223,0.0,0,30,0,0,0
0,3,0,4923,0.0,1,32,0,0,0
0,5,0,6070,0.0,1,422,0,0,0
1,0,0,3992,0.205128205,1,51,0,1,1
0,5,1,5056,0.066666667,1,210,0,0,0
1,7,0,2521,0.083333333,1,0,0,0,1
1,0,1,779,0.0,1,429,0,0,1
1,9,0,5056,0.1363636359999999,1,8,1,0,1
1,2,1,6865,0.017857143,1,103,0,0,1
1,1,0,1877,0.055555556,1,4,0,0,1
1,2,0,5056,0.291079812,1,31,1,1,1
0,8,0,5160,0.0,1,76,0,0,0
0,4,1,5056,0.0,0,52,0,0,0
0,5,0,7296,0.0,1,97,0,0,0
0,4,0,7814,0.0,1,107,0,0,0
1,2,1,5056,0.12037037,1,29,3,1,1
1,0,0,5056,0.0,1,13,0,0,1
0,3,1,2786,0.0,0,47,0,0,0
1,0,1,3992,0.154471545,1,51,0,1,1
1,2,1,3770,0.0,1,0,1,0,1
1,5,0,7295,0.0,1,14,0,0,1
1,0,1,3420,0.0,1,0,3,0,1
0,4,1,7308,0.0,0,49,0,0,0
1,0,1,5056,0.0,1,30,0,0,1
0,3,1,5466,0.0,1,66,0,0,0
0,2,0,5056,0.0,1,32,0,0,1
0,6,1,7747,0.0,1,250,0,0,0
0,7,0,5232,0.0,1,36,0,0,0
1,5,0,7296,0.020408163,1,11,0,0,1
0,5,0,7618,0.0,1,74,0,0,0
0,8,0,5159,0.0,1,12,0,0,0
1,0,0,967,0.108108108,1,35,1,0,1
1,3,0,7083,0.021276596,1,1,0,0,1
0,4,0,8130,0.0,1,81,0,0,0
0,2,1,5908,0.0,0,44,0,0,0
0,3,0,5085,0.0,1,155,0,0,0
1,2,0,2347,0.0,1,2,0,0,0
1,4,0,5056,0.085714286,1,0,0,0,0
1,1,1,7128,0.02,1,103,0,0,1
1,0,1,5056,0.418604651,1,0,0,1,1
0,10,0,7489,0.0,1,25,0,0,0
1,0,0,5056,0.0,1,0,0,0,1
0,2,0,5056,0.0,1,34,0,0,0
1,3,0,5942,0.095238095,1,765,0,0,0
0,8,0,7446,0.06504065,1,142,0,0,0
1,4,0,8018,0.035460993,1,7,0,0,1
0,4,1,2910,0.0,1,32,0,0,0
0,2,0,5056,0.0,0,768,0,0,0
1,2,0,5056,0.230769231,1,0,0,1,1
0,2,1,3544,0.0,1,299,0,0,0
0,4,1,4107,0.0,0,233,0,0,0
1,1,1,3523,0.097222222,1,1,0,1,1
0,0,0,3232,0.0,1,5,0,0,1
1,0,0,5056,0.0,1,12,0,0,1
0,3,1,1579,0.0,1,55,0,0,0
0,4,1,4711,0.0,1,340,0,0,0
1,5,0,5616,0.038461538,1,21,0,0,1
1,2,1,8415,0.052631579,1,0,1,0,1
1,0,0,3829,0.0,1,20,0,0,1
0,6,1,6260,0.0,1,200,0,0,0
1,0,0,4668,0.171875,1,7,2,1,1
0,4,1,4824,0.0,1,117,0,0,0
1,3,0,5441,0.095238095,1,0,0,0,1
1,2,0,9127,0.013071895,1,61,1,0,1
0,5,1,4964,0.094117647,0,42,0,0,0
1,10,0,8347,0.036036036,1,28,1,0,1
0,5,0,7299,0.0,1,89,0,0,0
0,4,0,5056,0.096774194,0,43,0,0,0
1,0,1,58,0.0,1,13,0,0,1
1,3,0,1256,0.0,1,12,1,0,1
0,3,1,5056,0.0,1,225,0,0,0
0,2,1,3775,0.0,1,114,0,0,0
1,0,0,5056,0.0,1,28,0,0,1
0,4,0,7689,0.0,1,107,0,0,0
0,1,0,5056,0.0,0,33,0,0,0
1,6,0,1338,0.205128205,0,8,0,0,1
0,5,0,6683,0.029126214,0,26,0,0,0
1,3,1,6788,0.012048193,1,31,0,0,0
1,2,0,5056,0.0,0,12,0,0,1
1,1,1,5056,0.02,1,0,0,0,1
0,0,0,315,0.0,1,3,0,0,1
0,3,1,3153,0.0,1,46,0,0,0
1,1,1,4284,0.258823529,1,23,2,1,1
0,3,1,5056,0.0,0,330,0,0,0
1,0,0,3992,0.198412698,1,51,0,1,1
0,4,1,3295,0.0,1,41,0,0,0
0,5,1,5657,0.0,1,291,0,0,0
0,5,1,5056,0.0,0,106,0,0,0
1,4,0,1747,0.0625,1,3,0,0,1
0,7,0,8292,0.102564103,0,42,0,1,0
0,3,1,1725,0.0,1,366,0,0,0
0,4,2,4798,0.432494279,1,359,3,1,1
1,7,1,7422,0.0,0,17,0,0,0
1,0,0,4202,0.0,1,23,0,0,1
0,3,1,3924,0.0862068969999999,1,163,0,0,0
1,6,0,1338,0.216216216,0,8,0,0,1
1,5,0,5616,0.0,1,21,0,0,1
0,4,1,5184,0.0,1,53,0,0,0
1,6,1,5056,0.0,0,46,0,0,0
1,0,0,5056,0.0,1,0,0,0,1
0,4,1,5056,0.0,1,28,0,0,0
1,2,1,553,0.081081081,1,0,2,0,1
0,5,0,7296,0.0,1,88,0,0,0
1,0,0,5,0.0,1,0,0,0,1
1,0,0,895,0.0,1,1,0,0,1
1,6,1,8278,0.082568807,0,252,0,1,0
1,4,0,3378,0.181102362,1,0,0,1,1
0,2,0,5056,0.0,1,23,0,0,0
1,3,1,5056,0.0,1,166,0,0,0
0,2,1,1796,0.0,1,64,0,0,0
0,3,1,8843,0.0,1,78,0,0,0
0,5,0,5056,0.0,0,48,0,0,0
1,1,1,3368,0.0,1,0,0,0,1
1,1,0,5056,0.0,0,12,3,0,1
1,5,0,5627,0.0,1,83,0,0,1
0,3,1,5056,0.0,1,38,0,0,0
0,4,1,5056,0.0,0,157,0,0,0
1,4,0,7856,0.055555556,1,0,0,0,1
1,10,0,8347,0.142857143,0,10,1,0,1
0,5,0,7299,0.0,1,194,0,0,0
1,1,0,7967,0.117647059,1,87,0,0,1
